 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|anekal|anekal|32090|GKLPS KALANAYAKANAHALLI|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Kalanayakanahalli|562106|Near Kalanayakanahalli Bus Stop|White Colour Building|||POINT(77.68977 12.67878)
 bangalore|anekal|byagadadenahalli|32408|GKLPS KEMPUVADERAHALLI|Lower Primary|co-ed|kannada|Sidi Hosakote Main Road, Sidi Hosakote, Kasaba Hobli, Anekal Taluk, Bangalore|Kempuvadera Halli|562106|Besid Ashwath Katte And Opposite Basaveshwara Temple|Yellow Colour Building And Yellow Colour Compound|361|Sheet Building And Black Coour Gate|POINT(77.68828 12.73939)
 bangalore|anekal|mugaluru|33371|GKLPS GONIGATTAPURA|Lower Primary|co-ed|kannada|Kugur  Post,Anekal taluk,Sarjapur Hobli|Gonighatta Pura|562125|Behide Gonighatta Pura Bus Stop|Cream Colour Compound|323A,323B,323M,323C|Cream Colour Compound|POINT(77.79416 12.91267)
 bangalore|north-4|hesarghatta|32368|GKLPS KALENAHALLI|Lower Primary|co-ed|kannada|Shivakote Post, Hesaraghatta Hobli|Kalenahalli|560089|Near Water Tank|White Colour Compound & Small Play Ground||Pink Colour Building|POINT(77.51237 13.14694)
 bangalore|south-1|kumbalagodu|31987|GKLPS HOSAPALYA|Lower Primary|co-ed|kannada|Kumbalagudu Post, Kengeri Hobli, S-1|Hosapalya|560060|Near Hosapalya(Mysore Road Stop)|White Colour Compound|226 M, 226 B, 226 E|White Colour Building|POINT(77.4359 12.87335)
 bangalore|south-1|basavanagudi|32343|GKHPS N.R.COLONY|Upper Primary|co-ed|kannada|Katte Balaga Road, Ashok Nagar|N R Colony|560050||Pink Colour Building & Pink Colour Compound|31, 31 E, 210 P, 77 B|Black Colour Gate|POINT(77.56471 12.93762)
 bangalore|south-1|doddagollarahatti|33036|GULPS DODDA BASTI|Upper Primary|co-ed|urdu|Ullal Upanagara Post, Kengeri Hobli, S-1|Doddabasti|560056|Near Doddabasti|White Colour Building|223 G, 224 K|White Colour Compound|POINT(77.47344 12.93913)
 bangalore|south-2|byatarayanapura|32001|GKHPS KARITHIMMANAHALLI|Upper Primary|co-ed|kannada|Mysore Road,Bangalore|Kasthuri Bha Nagar|560026|Near Mysore Road,Tolgate Bus Stop|Cream Colour Building,Play Ground|60222225234|Cream Colour Compound|POINT(77.54983 12.95574)
 bangalore|south-2|byatarayanapura|32003|GULPS ANCHEPALYA (BYATARAYANAPURA)|Lower Primary|co-ed|urdu|8th Main Road|Anche Palya|560026|Near Tolgate (Mysore Road) Bus Stop|White Colour Building|||POINT(77.55096 12.95299)
 bangalore|south-2|chamarajpet|32126|GKLPS ANANDAPURA (CHAMARAJPET)|Lower Primary|co-ed|kannada|Mysore Road|Ananda Puram|560002|Near Vinayaka Theatre Bus Stop|White Colour Building|155,T4,56|Play Ground,1st Floor|POINT(77.56748 12.96281)
 bangalore|south-2|hosahalli|32253|GUHPS OLD GUDDADAHALLI|Upper Primary|co-ed|urdu|Mysore Road Pipe Line Road,Bangalore|Old Guddadahalli|560026|Near Satlight Bus Stop (Guddada Halli Bus Stop)|White Colour Building|225222234||POINT(77.54727 12.95881)
 bangalore|south-2|arundhathinagar|33076|GKHPS GANGONDANAHALLI (HOSAHALLI)|Upper Primary|co-ed|kannada|M.Joseph Road, Nayandahalli Post, Bangalore|Gangondanahalli|560039|Infront Gangondanahalli Auto Stand|Yellow Colour Building & Blue Colour Doors & Infront Flag Post|590 ,87 B|Yellow Colour Compound & Blue Colour Gate & Beside Play Ground|POINT(77.52756 12.95312)
 bangalore|south-3|ejipura|32269|GKLPS MESTRIPALYA (MADIVALA)|Lower Primary|co-ed|kannada|4th Block  Koramangala,1st Cross Anjaneya Temple Road|Mestri Palya|560034|Near Water Tank Bus Stop|Cream Colour Building|340,341,342A,342B||POINT(77.62536 12.93314)
 bangalore|south-3|beratena agrahara|33098|GKHPS DODDANAGAMANGALA|Upper Primary|co-ed|kannada|Electronic City Post, S-3|Doddanagamangala|560100|Opposite Doddanagamangala Bus Stop|Cream Colour Compound, Playground|346 B|Cream Colour Building, Coconut Tree|POINT(77.67504 12.86219)
 bangalore|south-3|lalbagh siddapura|33113|GUHPS V V PURAM|Lower Primary|co-ed|urdu|Lalbagh Fort Road, 14th Cross, V.V.Puram Post, Bangalore|Doddamavalli|560004|Beside Shifaa Dental Clinic|Brown Colour Building & Brown Colour Door|342, 360, 366|Infront Road|POINT(77.58217 12.95439)
 bangalore|south-4|channasandra|32053|GKHPS KANNAMANGALA|Lower Primary|co-ed|kannada|Kannamangala Post, Bidarahalli Hobli, Bangalore|Kannamangala|560067|Near Ashwath Katte|Yellow Colour Building & Yellow Colour Compound|317 B, 319, 333|Infront Playground|POINT(77.77031 13.02638)
 bangalore|south-4|hoodi|32303|GKHPS KUNDALAHALLI|Upper Primary|co-ed|kannada|Kundalahalli post|Kundalahalli|560037|Opposite ashwath katte|Cream colour building|335,502,333B|Cream colour compound|POINT(77.71861 12.96778)
 bangalore|south-4|k r puram|32492|GKLPS ANANDAPURA (K.R.PURA)|Lower Primary|co-ed|kannada|Anandapuram Circle, T.C.Palya Post Main Road, K.R.Puram Post, Bangalore East|Anandapuram|560036|Near Church|Yellow Colour Building & Infront Flag Post|301, 301F, 310|Yellow Colour Compound & 1st Floor Building|POINT(77.69312 13.02427)
 bangalore|anekal|attibele|32224|GKLPS HAROHALLI (ATTIBELE)|Lower Primary|co-ed|kannada|Anekal to Attibele Main Road, Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Harohalli|562107|Infront Harohalli Bus Stop|Yellow Colour Building & Blue Colour Door & Infront Flag Post|399 C|Yellow Colour Compound & Blue & Orange Colour Gate|POINT(77.75641 12.75444)
 bangalore|anekal|attibele|32226|GKLPS KODALIPURA|Lower Primary|co-ed|kannada|Mayasandra Post, Attibele Hobli, Anekal Taluk, Bangalore|Kodalipura|562107|Beside Baseveshwara Swamy Temple|Yellow Colour Building|360 H|Blue Colour Door|POINT(77.75741 12.74572)
 bangalore|anekal|harappana halli|32622|GKLPS GN THANDYA|Lower Primary|co-ed|kannada|Jigani Hobli, Anekal Taluk, Kalbalu Post|Govind Nayakan Tandya|562106|Opposite G.N. Tandya Bus Stop|No Painted Compound||White Colour Building|POINT(77.60067 12.76175)
 bangalore|anekal|huskuru|32859|GKLPS HAROHALLI (HUSKUR)|Lower Primary|co-ed|kannada|Huskur Post,Anekal Taluk|Haro Halli|560099|Near Haro Halli Bus Stop|White Colour Building|342N||POINT(77.74414 12.86175)
 bangalore|anekal|sarjapura|32955|GKLPS INDLABELE|Lower Primary|co-ed|kannada|Attibele To Sarjapura Main Road, Bidaraguppe Post, Attibele Hobli, Anekal Taluk, Bangalore|Indlabele|562107|Infront Indlabele Bus Stop|White Colour Building & Blue Colour Doors|328 H, 600|Yellow Colour Compound & Blue Colour Gate & Sheet Building|POINT(77.77649 12.79086)
 bangalore|north-4|chikkajala|33258|GKLPS MEENUKUNTE HOSUR|Lower Primary|co-ed|kannada|Doddajala Post, Jala Hobli, Bangalore|Meenukunte Hosur|562157|Beside Ashwath Katte & Anjaneya Swamy Temple|Yellow & Blue Colour Building & Blue Colour Doors & Infront Flag Post|281 F, 401 J, 281 G, 281|Cement Compound (No Colour) & Brown Colour Gate|POINT(77.64231 13.181)
 bangalore|north-4|chikkajala|33262|GKHPS CHANNAHALLI|Upper Primary|co-ed|kannada|Chikkajala Post, Jala Hobli, Bangalore|Channahalli|562157|Beside Channahalli Bus Stop|White & Pink Colour Building & Blue Colour Door & Infront Flag Post|281 D|Light Orange Colour Compound & Black Colour Gate & Infront Water Tank|POINT(77.62729 13.17904)
 bangalore|north-4|hunasamaranahalli|32480|GKHPS SATHNOOR|Upper Primary|co-ed|kannada|Jala Hobli, Bagalur Post, Bagalur Main Road, N-4|Sathnur Colony|562149|Behind Sathnur Colony Bus Stop|Cream Colour Building, Playground|289|White Colour Stone Compound|POINT(77.64692 13.12812)
 bangalore|north-4|hunasamaranahalli|32482|GUHPS SATHNOOR|Upper Primary|co-ed|urdu|Jala Hobli, Bagalur Post, Bagalur Main Road, N-4|Sathnur Colony|562149|Next to Ashok Clinic|Cream Colour Building|289|White Colour Stone Building|POINT(77.64707 13.12825)
 bangalore|north-4|rajanakunte|32781|GKLPS THIMMASANDRA (RAJANA KUNTE)|Lower Primary|co-ed|kannada|Tarahunase Post, Jala Hobli, Bangalore|Thimmasandra|562127|Beside Anjaneya Swamy Temple|White & Green Colour Building|285, 407, 298 L, 291 K|Yellow Colour Compound & Orange Colour Gate & Infront Small Garden|POINT(77.58029 13.17066)
 bangalore|south-1|ramasandra|32547|GULPS BHEEMANAKUPPE|Lower Primary|co-ed|urdu|Ramohalli Post, Kengeri Hobli|Bhimanakuppe|560060|Beside G.K.L.P.S bhimankuppe & Near Masjid|White & green Colour Building|227 C, 227 H, 227 K|Blue Colour Door|POINT(77.43829 12.9042)
 bangalore|south-3|beratena agrahara|33103|GKHPS VITTASANDRA|Upper Primary|co-ed|kannada|Begure Post, Begure Hoblli|Vittsandra|560068|Behind Vittsandra Bus Stop|White Colour Compound|344D|Pistha Colour Building|POINT(77.63539 12.85839)
 bangalore|south-4|jeevan bheema nagar|32396|GTHPS ANANDAPURAM|Upper Primary|co-ed|tamil|6th main road,Jeevanbhima Nagar,Bangalore|Anandapuram|560075|Infront Ambedkar Statue|Pink Colour Building & Blue Colour Door & Infront Play Ground|139201|Pink Colour Compound & Black Colour Gate & Infront Flag Post|POINT(77.65818 12.96458)
 bangalore|anekal|haragadde|32810|GKLPS MARUTHINAGARA(JANATHA COLONY)|Lower Primary|co-ed|kannada|||999999|maruthinagar bus stop||||POINT(77.6560953175 12.7931298227)
 bangalore|anekal|bannerughatta|32334|GKLPS SAMPIGENAHALLI|Lower Primary|co-ed|kannada|||560083|anganwadi near opp||||POINT(77.5790680244 12.8074865784)
 bangalore|anekal|harappana halli|32630|GKLPS SOLLEPURADODDI|Lower Primary|co-ed|kannada||bangalore|560083|||||POINT(77.5642695947 12.7290966169)
 bangalore|anekal|chikkahosahalli|32512|GKLPS THIMMAYYANADODDI|Lower Primary|co-ed|kannada|||562106|thimmaiahnadoddi||||POINT(77.6156469201 12.7141169423)
 bangalore|anekal|anekal|32081|GKLPS SUDHAMANAGAR|Lower Primary|co-ed|kannada|Attibele Main Road, Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Sudhama Nagar|562106|Near Maramma Temple|Yellow Colour Building & Yellow Colour Compound & Black Colour Gate||Infront Play Ground & Flag Post|POINT(77.70739 12.71541)
 bangalore|anekal|anekal|32082|GKNMPS ANEKAL|Model Primary|co-ed|kannada|Chowdareddy Circle, Anekal Town, Anekal Taluk|Anekal|562106|Opp Nuthna Hospital|Yellow Colour Building & Yellow Colour Compound|356,361,361C,356M|Infront Play Ground|POINT(77.70006 12.71096)
 bangalore|anekal|anekal|32083|GKHPS  ANEKAL|Upper Primary|co-ed|kannada|Thali Road, Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Anekal|562106|Opp Anekal Taluk Office|Yellow Colour Building & Yellow Colour Compound|356M, 361C|Infront Play Ground & Flag Post|POINT(77.69403 12.70939)
 bangalore|anekal|anekal|32086|GKLPS SUNNAWARA|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Sunavara|562106|Near Sunavara Bus Stop|Cream Colour Compound||Cream Colour Building|POINT(77.6818 12.70103)
 bangalore|anekal|anekal|32087|GKLPS TELAGARAHALLI|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Thelgarahalli||Near Thelagarahalli Bus Stop|White Colour Compound||White Colour Building|POINT(77.68925 12.69173)
 bangalore|anekal|anekal urdu|33392|GUHPS ATTIBELE|Upper Primary|co-ed|urdu|Sante Beedi,Hosur Main Road, Attibele Post, Attibele Hobli, Anekal Taluk, Bangalore|Attibele|562107|Beside Attibele Market & Opp GKHPS Attibele (Girls)|Yellow Colour Building & Blue Colour Doors & Infront Flag Post|360, 360 A,360 B, 600|Yellow Colour Compound & Black Colour Gate|POINT(77.77209 12.77801)
 bangalore|anekal|byagadadenahalli|32399|GKLPS  KOONMADIVALA|Lower Primary|co-ed|kannada|Sidi Hosakote Post, Kasaba Hobli, Anekal Taluk, Bangalore|Koonamadivala|562106||Yellow Colour Building|361|Blue Colour Door|POINT(77.69302 12.75038)
 bangalore|anekal|anekal urdu|33385|GULPS BEDARAPETE|Lower Primary|co-ed|urdu|Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Bedarpete|562106|Opp Ashwath Katte|White Colour Building & White Colour Compound||Infront Play Ground & Flag Post|POINT(77.68988 12.71381)
 bangalore|anekal|anekal urdu|33386|GUHPS GOWRENAHALLI|Upper Primary|co-ed|urdu|Kasaba Hobli, Anekal Taluk, Sidi Hoskote|Gowrenahalli|562106|Kakka Malleshwara Temple|Yellow Colour Compound|232, 236|Play Ground|POINT(77.6791 12.71957)
 bangalore|anekal|anekal urdu|33389|GUHPS DOMMASANDRA|Upper Primary|co-ed|urdu|Dommasandra Main Road, Dommasandra Post, Sarjapura Hobli, Anekal Thaluk, Bangalore|Dommasandra|562125|Opp Dommasandra Government Hospital|Yellow Colour Building & Brown Colour Door|342,342A,342F,342R,G3|Infront Play Ground|POINT(77.75371 12.88014)
 bangalore|anekal|anekal urdu|33390|GUHPS ADIGARAKALLAHALLI|Upper Primary|co-ed|urdu|Bidaraguppe Post, Srajapura Hoblik, Anekal Taluk|Adigarakallahalli||Near Adigarakallahalli Bus Stop|Cream Colour Compound|342 K Last Stop|White Colour Building|POINT(77.80437 12.82579)
 bangalore|anekal|anekal urdu|33391|GUHPS SARJAPURA|Upper Primary|co-ed|urdu|Sarjapura Post, Sarjapura Hobli, Anekal Taluk|Sarjapura|562125|Opposite Sarjapura Bus Stop|Cream Colour Building|328 A,328 B, 328 H, 328 B, 501|No Painted Stone Compound|POINT(77.78507 12.86092)
 bangalore|anekal|nerlooru|33399|GKLPS NARAYANA GATTA|Lower Primary|co-ed|kannada|Chandapura To Dommasandra Main Road, Mutha Nallur Post, Sarjapura Hobli, Anekal Thaluk, Bangalore South|Narayana Gatta|560099|Opp Mariyamma Temple|White Colour Building & Opp Gandhi Chowk|351|White Colour Compound & Blue Gate|POINT(77.7252 12.83622)
 bangalore|anekal|chikkahosahalli|32511|GKLPS THIMMASANDRA (CHIKKAHOSAHALLI)|Lower Primary|co-ed|kannada|Indlawadi Post, Anekal Taluk, Kasba Hobli|Thimmasandra|562106|Near Thimmasandra Bus Stop|Cream Colour Compound||White Colour Building|POINT(77.64684 12.7206)
 bangalore|anekal|chikkahosahalli|32516|GKHPS SIDIHOSAKOTE|Upper Primary|co-ed|kannada|Kasaba Hobli, Anekal Taluk, Sidihosakote Post|Sidihosakote Village|562106|Near Sidihosakote Bus Stop|No Compound, No Play Ground|316|Cream Colour Building|POINT(77.68706 12.72921)
 bangalore|anekal|chikkahosahalli|32530|GKLPS A MEDAHALLI|Lower Primary|co-ed|kannada|Kasaba Hobli, Anekal Taluk, Sidihosakote|Anekal Medahalli|562106|Kakka Malleshwara Temple Road|No Compound, Cream Colour Building|232, 236|Play Ground|POINT(77.67711 12.71451)
 bangalore|anekal|chikkahosahalli|32531|GKLPS MYSOORAMMANADODDI|Lower Primary|co-ed|kannada|Indlawadi Post, Anekal Taluk, Kasba Hobli|Mysorerammanadoddi|562106|Near Mysorerammanadoodi Bus Stop|Cream Colour Building||Cream Colour Compound|POINT(77.61579 12.72943)
 bangalore|anekal|chikkahosahalli|32532|GKLPS NAGAYANADODDI|Lower Primary|co-ed|kannada|Thamma Nayakana Halli Post, Anekal Thaluk, Kasab Hobli|Nagayyana Doddi|562106|Near Nagayyana Doddi Bus Stop|White Colour Building|KSRTC||POINT(77.64084 12.72235)
 bangalore|anekal|hebbagodi|32709|GKHPS T GOLAHALLI|Upper Primary|co-ed|kannada|Bommasandra Post, Anekal Taluk, Hosur Road|T. Gollahalli|560100|Near T.Gollahalli Bus Stop|No Painted Compound, Playground|346 M, 600 FA|Pink Colour Building|POINT(77.66747 12.83035)
 bangalore|anekal|dommasandra|32922|GKLPS SOMPURA (DOMMASANDRA)|Lower Primary|co-ed|kannada|Sarjapura Post, Sarjapura Hobli, Anekal Thaluk, Bangalore|Sompura|562125|Beside Milk Udpadakara Sangha|Yellow Colour Building & Yellow Colour Compound|342,342A,342F,342R,G3|Infront Play Ground & Infront Flag Post|POINT(77.7743 12.8671)
 bangalore|anekal|sarjapura|32958|GKLPS S MEDAHALLI|Lower Primary|co-ed|kannada|Bidaraguppe Post, Srajapura Hoblik, Anekal Taluk|S. Medahalli|562107|Near S. Medahalli Bus Stop|Cream Colour Compound, Playground|328 H A, 328 D, 501|Cream Colour Building|POINT(77.78557 12.82416)
 bangalore|anekal|haragadde|32811|GKLPS NAYANA HALLI|Lower Primary|co-ed|kannada|Haragadde Post, Anekal Taluk|Nayana Halli|560105|Haragadde To Lingapura Main Road|Cream Colour Building||Cream Colour Compound, Play Ground|POINT(77.6724 12.76275)
 bangalore|anekal|haragadde|32812|GKLPS SITHANAYAKANAHALLI|Lower Primary|co-ed|kannada|Haragadde Post, Anekal Taluk|Sithanayakanahalli|560105|Oppsite Hunase Mara|No Compound, Small Play Ground|365Z, 366, 372|White Colour Building|POINT(77.6599 12.76922)
 bangalore|anekal|haragadde|32813|GKLPS VADDARAPALYA (HARAGADDE)|Lower Primary|co-ed|kannada|Haragadde Post, Anekal Taluk|Vaddarapalya (Haragadde)|560105|All Guns Industries 2 Vaddara Palya|White Colour Building|365|No Compound, No Play Ground|POINT(77.64481 12.76429)
 bangalore|anekal|huskuru|32854|GKLPS CHINTHALAMADIWALA|Lower Primary|co-ed|kannada|Huskuru Post, Anekal Taluk|Chinthala Madiwala|562158|Opposite Chinthala Madiwala Bus Stop|No Painted Compound, No Play Ground|349E|White Colour Building, Coconat Tree|POINT(77.71202 12.85235)
 bangalore|anekal|hebbagodi|32712|GKLPS VADDARAPALYA (HEBBAGODI)|Lower Primary|co-ed|kannada|Electronic City Post, Anekal Taluk|Kammasandra(Vaddarapalya)|560100|Opposite Kammasandra Bus Stop Road|White Colour Compound, Playground|350 D|White Colour Building|POINT(77.69795 12.83472)
 bangalore|anekal|hebbagodi|32713|GKHPS VEERASANDRA|Lower Primary|co-ed|kannada|Electronic City Post, Anekal Taluk, Attibele Hobli|Veerasandra|560100|Green Colour Water Tank|No Compound,Playground|365|White Colour Building|POINT(77.67368 12.8372)
 bangalore|anekal|haragadde|32803|GKHPS NUSENOOR|Upper Primary|co-ed|kannada|Haragadde Post, Anekal Taluk, Jigani|Nusenoor|560105|Near Nusenoor Bus Stop|White Colour Compound, Play Ground|366F|Yellow Colour Building|POINT(77.64931 12.75133)
 bangalore|anekal|hennagra|33445|GKLPS RAMAKRISHNAPURA|Lower Primary|co-ed|kannada|Chandapura Post, Jigani Hobli, Anekal Taluk, Bangalore|Ramakrishnapura|562106|Opposite Koli Faram|White Colour Building And Cement Stone Compound|353|Sheet Building And Blue Colour Door|POINT(77.69403 12.78299)
 bangalore|north-1|chikkabidarakallu|32154|GKLPS CHANNANAYAKANAPALYA|Lower Primary|co-ed|kannada|Nagasandra Post, Yeshwantpura Hobli, N-1|Channanayakanapalya|560073|Near Channanayakanapalya Bus Stop|Yellow Colour Sheet Building|263 E||POINT(77.48405 13.04388)
 bangalore|anekal|huskuru|32862|GKMPS KOODLU|Model Primary|co-ed|kannada|Anekal Taluk, Madiwala Post|Kodlu|560068|Near Kudlu Bus Stop||||POINT(77.65691 12.88842)
 bangalore|anekal|huskuru|32863|GKHPS RAYASANDRA|Upper Primary|co-ed|kannada|Anekal Taluk, Huskuru Post|Rayasandra|560099|Near Ganesha Temple|White Colour Compound, Small Play Ground|346C|Cream Colour Building|POINT(77.67944 12.87643)
 bangalore|anekal|dommasandra|32915|GKMPS DOMMASANDRA|Model Primary|co-ed|kannada|Dommasandra Main Road, Dommasandra Post, Sarjapura Hobli, Anekal Thaluk, Bangalore|Dommasandra|562125|Opp Dommasandra Government Hospital|Yellow Colour Building & Yellow Colour Compound & Inside Function Stage|342,342A,342F,342R,G3|School Enterance Arch & Inside Vivekananda Swamy Statue & Inside Ganesh Temple|POINT(77.75358 12.88038)
 bangalore|anekal|mugaluru|33378|GKLPS MATTANAHALLI|Lower Primary|co-ed|kannada|Sarjapur Post, Anekal Taluk, Sarjapur Hobli|Mathna Halli|562125|Next Ganapathi Temple|Pink Colour Building|KSRTC||POINT(77.82934 12.87094)
 bangalore|anekal|mugaluru|33381|GKLPS PANDITHANA AGRAHARA|Lower Primary|co-ed|kannada|Kugur Post, Anekal Taluk, Sarjapur Hobli|Paoithana Agrahara|562125|Near Rajiv Gandhi Nagar Cross Bus Stop|White Colour Building|399C, 342M||POINT(77.82761 12.88284)
 bangalore|anekal|nerlooru|33400|GKLPS SAMMANA HALLI|Lower Primary|co-ed|kannada|Mutha Nallur Post, Sarjapura Hobli, Anekal Thaluk, Bangalore South|Sammanahalli|560099|Beside Navagraha Temple|White Colour Building|349A|White Colour compound & Infront Flag Post|POINT(77.74739 12.83283)
 bangalore|anekal|nerlooru|33401|GKHPS AADIGONDANAHALLI|Upper Primary|co-ed|kannada|Attibele to Muthanallur Main Road, Nerlur Post, Attibele Hobli, Anekal Taluk, Bangalore South|Adigondanahalli|567102|Near Muthyalamma Temple & Ashwath Katte|Yellow Colour Building|350, 359 A, 360 M,360 P|Infront Flag Post & Playground|POINT(77.75124 12.81282)
 bangalore|anekal|sabmangala|33421|GKLPS S MADIVALA|Lower Primary|co-ed|kannada|Samandur Post, Kasba Hobli, Anekal Taluk, Bangalore|S.Madiwala|562106|Near S.Madiwala Lake|Yellow Colour Building||Sheet Building & Infront Flag Post|POINT(77.75914 12.71135)
 bangalore|anekal|sabmangala|33422|GKLPS S THIMMASANDRA (SABMANGALA)|Lower Primary|co-ed|kannada|Samandur Post, Kasba Hobli, Anekal Taluk, Bangalore|S.Thimmasandra|562106|Near Basaweshwara Temple & Ayyappa Temple|Yellow Colour Building||Sheet Building|POINT(77.75493 12.70821)
 bangalore|anekal|hennagra|33444|GKLPS MASTENAHALLI|Lower Primary|co-ed|kannada|Hennagara Post, Anekla Taluk, Jigani Hobli, Bangalore|Mastenahalli|562106|Behind Yellamma Temple|Yellow Colour Building And Yellow Colour Compound|352E|Infront Play Ground|POINT(77.66732 12.78759)
 bangalore|anekal|sarjapura|32960|GKLPS SOLLEPURA|Lower Primary|co-ed|kannada|Handenahalli Post, Sarjapura Hobli, Anekal Taluk|Sollepura|562125|Near Muthyalamm Temple|Cream Colour Compound, Playground|349 A, 360 P|White Colour Building|POINT(77.75677 12.83025)
 bangalore|anekal|sarjapura|32961|GKLPS SULTANPALYA|Lower Primary|co-ed|kannada|Bidaraguppe Post, Srajapura Hoblik, Anekal Taluk|Sultanpaly|562107|Behind Sulthanpalya Masjid|Cream Colour Compound||White Colour Building|POINT(77.77946 12.82881)
 bangalore|anekal|sarjapura|32962|GKMPS SARJAPURA (BOYS)|Model Primary|boys|kannada|Sarjapura Post, Sarjapura Hobli, Anekal Taluk|Sarjapura|562125|Behind Sarjapura Bus Stop|Cream Colour Building, Playground|342 A, 342 B, 328 H, 328 B, G 10|Cream Colour Compound|POINT(77.78481 12.86096)
 bangalore|anekal|sarjapura|32963|GKMPS SARJAPURA (GIRLS)|Model Primary|co-ed|kannada|Sarjapura Post, Sarjapura Hobli, Anekal Taluk|Sarjapura|562125|Behind Sarjapura Bus Stop|Cream Colour Building, Playground|342 A, 342 B, 328 H, 328 B, G 10|No Painted Stone Compound|POINT(77.78492 12.86163)
 bangalore|anekal|mugaluru|33362|GKHPS KUTHAGANNA HALLI|Upper Primary|co-ed|kannada|Nerige Post, Anekal Taluk, Sarjapur Hobli|Kuthagana Halli|562125|Behind Kuthagana Halli|Yellow Colour Compound & Play Ground|342323|Yellow Colour Building|POINT(77.80218 12.88839)
 bangalore|anekal|anekal|32076|GKHPS DEVANGAPET|Upper Primary|co-ed|kannada|Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Rajanna Layout|562106|Near Saraswathi Vidya Mandira|Yellow Colour Building & Infront Play Ground||Yellow Colour Compound & Blue Colour Gate|POINT(77.6953 12.71477)
 bangalore|anekal|anekal|32078|GKHPS OLD ANEKAL|Upper Primary|co-ed|kannada|Thali Road, Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Anekal|562106|Opp Channakeshava Temple|Yellow Colour Building & Blue Colour Gate||Yellow Colour Compound & Infront Flag Post|POINT(77.6938 12.70959)
 bangalore|anekal|anekal|32079|GKLPS BAHADURPURA|Lower Primary|co-ed|kannada|Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Bahadurpura|562106|Behind Ashwath Katte|Yellow Colour Building||Sheet Building & Blue Colour Door|POINT(77.69883 12.70502)
 bangalore|anekal|anekal|32080|GKLPS PUMPHOUSE|Lower Primary|co-ed|kannada|Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Pumphouse|562106|Near Anekal Court|Yellow Colour Building & Yellow Colour Compound||Infront Flag Post & Blue Colour Gate|POINT(77.70174 12.71661)
 bangalore|anekal|anekal|32085|GKLPS SOLUR|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Soluru|562106|Behind Solapura Bus Stop|Cream Colour Sheet Building|||POINT(77.687 12.66729)
 bangalore|anekal|anekal|32089|GKLPS CHOODENAHALLI|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Chudenahalli|562106|Near Chudenahalli Bus Stop|Pista Colour Building|||POINT(77.68443 12.69628)
 bangalore|anekal|anekal|32091|GKLPS KEMPUDOMMASANDRA|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Kempa Dommasandra|562106|Behind Basaveshwara Temple|Cream Colour Building||Cream Colour Compound|POINT(77.70818 12.67424)
 bangalore|anekal|anekal|32092|GKLPS MENASIGANAHALLI|Lower Primary|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Menasinahalli|562106|Behind Menasinahalli Bus Stop|White Colour Sheet Building|K.S.R.T.C||POINT(77.70192 12.66348)
 bangalore|anekal|byagadadenahalli|32400|GKHPS BYAGADADENAHALLI|Upper Primary|co-ed|kannada|Chandrapura To Anekal Main Road, Sidi Hosakote Post, Kasaba Hobli, Bangalore|Byagadadena Halli|562106|Infront Byagadadena Halli Bus Stop|Yellow Colour Building And Yellow Colour Compound And Blue Colour Gate|356M, 361|Infront Flag Post And Infront Function Stage And Infront Play Ground|POINT(77.7063 12.75244)
 bangalore|anekal|byagadadenahalli|32412|GKLPS SOPPA HALLI|Lower Primary|co-ed|kannada|Sidi Hosakote Post, Kasaba Hobli, Anekal Taluk, Bangalore|Soppahalli|562106|Opposite Venkataramana Swamy Temple|Yellow Colour Building|361|Blue Colour Door & Sheet Building|POINT(77.6796 12.74719)
 bangalore|anekal|byagadadenahalli|32413|GKLPS KAVALAHOSAHALLI|Lower Primary|co-ed|kannada|Janatha Colony, Chandapura To Anekal Road, Sidi Hosakote Post, Kasaba Hobli, Anekal Taluk, Bangalore|Kaval Hosahalli|562106|Near Janatha Colony (Kaval Hosahalli) Bus Stop|Green Colour Building & Blue Colour Door|356 M, 361 C|Sheet Building|POINT(77.70732 12.72909)
